50015188,4,"Trennung, Die",Die Trennung,,
50015190,4,"Zauberspruch, Der",Der Zauberspruch,,
50015224,3,"Polka de la reine, La",La Polka de la reine,1,
50015304,4,"Erste Grün, Das",Das Erste Grün,1,
50015305,4,"Alpenrose, Die",Die Alpenrose,,
50015306,4,"Schönste Zeit, Die",Die Schönste Zeit,1,
50015307,4,"Bergtanne, Die",Die Bergtanne,,
50015320,4,"Chants du Pinson, Les",Les Chants du Pinson,1,
50015324,2,"Étoile sur les toits, L'",L'Étoile sur les toits,1,
50015328,2,"Liebi, D'",D'Liebi,,
50015330,4,"Temps des roses, Les",Les Temps des roses,1,
50015338,4,"Rot Schwizer, Der",Der Rot Schwizer,1,
50015340,4,"Tod von Basel, Der",Der Tod von Basel,,
50015341,3,"Ligia Grischa, La",La Ligia Grischa,,
50015342,4,"Graue Bund, Der",Der Graue Bund,,
50015347,2,"Appezeller Maiteli, D'",D'Appezeller Maiteli,,
50015358,3,"Brienzerbürli, 's",'s Brienzerbürli,,
50015359,3,"Vreneli am Thunersee, 's",'s Vreneli am Thunersee,,
50015365,4,"Bär von Appenzell, Der",Der Bär von Appenzell,,
50015366,3,"Pfyfferchüng, Dr",Dr Pfyfferchüng,,
50015370,4,"Kappeler Lied, Das",Das Kappeler Lied,,
50015397,3,"Vreneli vom Guggisberg, 's",'s Vreneli vom Guggisberg,,
50015401,4,"Alte Bernermarsch, Der",Der Alte Bernermarsch,1,
50015406,2,"Bernertracht, D'",D'Bernertracht,,
50015407,4,"Rütlilied, Das",Das Rütlilied,,
50015411,3,"Heiwehland, 's",'s Heiwehland,,
50015417,3,"Gfreut Schwyzerländli, 's",'s Gfreut Schwyzerländli,1,
50015423,4,"Windmühle, Die",Die Windmühle,,
50015428,4,"Weihnachtsalbum, Ein",Ein Weihnachtsalbum,,
50015441,4,"Geister von Aenglistal, Die",Die Geister von Aenglistal,,
50015443,4,"Regiment Forkade bei Hochkirch, Das",Das Regiment Forkade bei Hochkirch,,
50015445,4,"Feldpostbrief, Der",Der Feldpostbrief,,
50015446,4,"Verlorene Haufen, Der",Der Verlorene Haufen,1,
50015448,4,"Fasching zu Prag, Der",Der Fasching zu Prag,,
50015449,4,"Schmied von Barlt, Der",Der Schmied von Barlt,,
50015450,4,"Kirschenballade, Die",Die Kirschenballade,,
50015462,4,"Wiesenblümchen, Das",Das Wiesenblümchen,,
50015466,4,"Kleine Hirt, Der",Der Kleine Hirt,1,
50015469,4,"Silberquelle, Die",Die Silberquelle,,
50015470,4,"Einzige Liebreiz, Der",Der Einzige Liebreiz,1,
50015477,4,"Königskinder, Die",Die Königskinder,,
50015484,4,"Lieben bringt groß' Freud', Das",Das Lieben bringt groß' Freud',,
50015493,4,"Schlosser und sein G'sell, Der",Der Schlosser und sein G'sell,,
50015495,3,"Pinzgara, Dö",Dö Pinzgara,,
50015499,4,"Dumme Mädel, Das",Das Dumme Mädel,1,
50015504,4,"Treue Johnie, Der",Der Treue Johnie,1,
50015509,4,"Ungetreue Knabe, Der",Der Ungetreue Knabe,1,
50015510,4,"Dreigespann, Das",Das Dreigespann,,
50015512,4,"Vreneli vom Guggisberg, D's",D's Vreneli vom Guggisberg,,
50015513,3,"Löstigste Lüt, Di",Di Löstigste Lüt,1,
50015514,4,"Hüsli, D's",D's Hüsli,,
50015515,3,"Hirteknab, De",De Hirteknab,,
50015533,2,"Toggeburger Meitelei, D'",D'Toggeburger Meitelei,,
50015535,3,"Hirtechnab, De",De Hirtechnab,,
50015541,4,"Lindenbaum, Der",Der Lindenbaum,,
50015543,3,"Jeu de Robin et de Marion, Le",Le Jeu de Robin et de Marion,1,
50015545,4,"Harmonie in der Ehe, Die",Die Harmonie in der Ehe,,
50015559,3,"Bätglöggli, 's",'s Bätglöggli,,
50015561,3,"Schönst Plätzli, 'S",'S Schönst Plätzli,1,
50015568,2,"Sunne hed hütt grässli gstoche, D'",D'Sunne hed hütt grässli gstoche,,
50015570,2,"Hoochsig, S'",S'Hoochsig,,
50015574,2,"Blueme, D'",D'Blueme,,
50015611,4,"Abendglocken, Die",Die Abendglocken,,
50015631,4,"Aveglocken, Die",Die Aveglocken,,
50015647,4,"Tal des Espingo, Das",Das Tal des Espingo,,
50015656,4,"Einsame Mühle, Die",Die Einsame Mühle,1,
50015667,4,"Königsstrand, Der",Der Königsstrand,,
50015668,4,"Nachtblume, Die",Die Nachtblume,,
50015698,4,"Kuckucksuhr, Die",Die Kuckucksuhr,,
50015700,4,"Kleine Geiger, Der",Der Kleine Geiger,1,
50015705,4,"Kleine Jäger, Der",Der Kleine Jäger,1,
50015706,4,"Gefangene Zeisig, Der",Der Gefangene Zeisig,1,
50015707,4,"Schmollerin, Die",Die Schmollerin,,
50015708,4,"Kaffeevisite, Die",Die Kaffeevisite,,
50015709,4,"Tote Zeislein, Das",Das Tote Zeislein,1,
50015711,4,"Bächlein, Das",Das Bächlein,,
50015713,4,"Verlassene Kind, Das",Das Verlassene Kind,1,
50015717,4,"Kranke Mutter, Die",Die Kranke Mutter,1,
50015719,4,"Erste Schnee, Der",Der Erste Schnee,1,
50015725,4,"Arme Heinrich, Der",Der Arme Heinrich,1,
50015726,4,"Sieben Raben, Die",Die Sieben Raben,1,
50015727,4,"Stern von Bethlehem, Der",Der Stern von Bethlehem,,
50015735,3,"Patria dil Grischun, La",La Patria dil Grischun,1,
50015738,3,"Ischi a Trun, Gl",Gl Ischi a Trun,,
50015739,3,"Ligia da Porclas, La",La Ligia da Porclas,,
50015748,3,"Bandiera tarlischonia, La",La Bandiera tarlischonia,1,
50015749,3,"Schuldau, Il",Il Schuldau,,
50015751,3,"Canzun dil Schenkenbach, La",La Canzun dil Schenkenbach,1,
50015752,2,"Amur-patria, L'",L'Amur-patria,1,
50015756,3,"Pur suveran, Il",Il Pur suveran,1,
50015757,3,"Patria dil Rein, La",La Patria dil Rein,1,
50015759,3,"Vegl casti, Il",Il Vegl casti,1,
50015763,3,"Catschadur, Il",Il Catschadur,1,
50015765,3,"Flur alpina, La",La Flur alpina,1,
50015776,3,"Crusch sigl ault, La",La Crusch sigl ault,1,
50015777,3,"Pelegrin, Il",Il Pelegrin,1,
50015781,4,"Zens della sera, Ils",Ils Zens della sera,1,
50015782,3,"Damaun, La",La Damaun,1,
50015796,3,"Patria ferma e salva fai, La",La Patria ferma e salva fai,,
50015797,3,"Patriot, Il",Il Patriot,1,
50015813,3,"Trovatore, Il",Il Trovatore,1,
50015815,3,"Galop, Le",Le Galop,1,
50015817,4,"Torrent, The",The Torrent,1,
50015835,4,"Fischerinnen von Procida, Die",Die Fischerinnen von Procida,,
50015849,2,"Elisir d'amore, L'",L'Elisir d'amore,1,
50015858,4,"Ereignis, Das",Das Ereignis,,
50015860,4,"Hirten, Die",Die Hirten,,
50015902,4,"Nachtlampe, Die",Die Nachtlampe,,
50015903,4,"Menschenfreundlichkeit Gottes, Die",Die Menschenfreundlichkeit Gottes,,
50015964,4,"Advent, Der",Der Advent,,
50015967,4,"Gnadenvolle Nacht, Die",Die Gnadenvolle Nacht,1,
50015969,4,"Dankbare Seele bei der Krippe Jesu, Die",Die Dankbare Seele bei der Krippe Jesu,1,
50015986,4,"Maienkönigin, Die",Die Maienkönigin,,
50015988,4,"Palme, Die",Die Palme,,
50016033,4,"Kreuzweg, Der",Der Kreuzweg,,
50016034,4,"Schmerzhafte Mutter, Die",Die Schmerzhafte Mutter,1,
50016100,4,"Acht Seligkeiten, Die",Die Acht Seligkeiten,1,
50016121,4,"Dorfmusikanten, Die",Die Dorfmusikanten,,
50016126,4,"Ewige Burg, Die",Die Ewige Burg,1,
50016136,4,"Mailüfterl, Das",Das Mailüfterl,,
50016138,4,"Lorelei, Die",Die Lorelei,,
50016143,4,"Frohe Wandersmann, Der",Der Frohe Wandersmann,1,
50016148,4,"Vöglein im Walde, Das",Das Vöglein im Walde,,
50016150,3,"Grotta di Calipso, La",La Grotta di Calipso,1,
50016153,4,"Kleines Lied, Ein",Ein Kleines Lied,1,
50016156,4,"Erbe von Erdholm, Der",Der Erbe von Erdholm,1,
50016183,4,"Markt zu Richmond, Der",Der Markt zu Richmond,,
50016184,4,"Indécis, Les",Les Indécis,1,
50016189,4,"Leuchte der Christenheit, Die",Die Leuchte der Christenheit,,
50016191,4,"Getreue Mutter, Die",Die Getreue Mutter,1,
50016192,4,"Königin des Friedens, Die",Die Königin des Friedens,,
50016204,4,"Jüngling am Bache, Der",Der Jüngling am Bache,,
50016205,4,"Alpengänger, Der",Der Alpengänger,,
50016207,4,"Fichte auf der Alpe, Die",Die Fichte auf der Alpe,,
50016218,4,"Liebe Politik, Die",Die Liebe Politik,,
50016221,4,"Röselein, Die",Die Röselein,,
50016237,4,"Mond und die Sterne, Der",Der Mond und die Sterne,,
50016240,4,"Blümlein, Das",Das Blümlein,,
50016248,4,"Schönheit der Natur, Die",Die Schönheit der Natur,,
50016255,4,"Tannenbaum, Der",Der Tannenbaum,,
50016257,4,"Morgenstern, Der",Der Morgenstern,,
50016260,4,"Deutsche Rhein, Der",Der Deutsche Rhein,,
50016261,4,"Sonntagsmorgen, Der",Der Sonntagsmorgen,,
50016265,4,"Mutter am Christabend, Die",Die Mutter am Christabend,,
50016266,4,"Bettler, Der",Der Bettler,,
50016267,4,"Jugendfest, Das",Das Jugendfest,,
50016268,4,"Schule, Die",Die Schule,,
50016270,4,"Glockentöne, Die",Die Glockentöne,,
50016271,4,"Maifest, Das",Das Maifest,,
50016282,4,"Blümlein am Wege, Das",Das Blümlein am Wege,,
50016286,4,"Röslein, Das",Das Röslein,,
50016287,4,"Wachtelschlag, Der",Der Wachtelschlag,,
50016327,4,"Beiden Lenze, Die",Die Beiden Lenze,1,
50016330,4,"Hirt, Der",Der Hirt,,
50016336,4,"Wörtli frei, Das",Das Wörtli frei,,
50016347,4,"Schützenfest, Das",Das Schützenfest,,
50016356,4,"Glockenklang, Der",Der Glockenklang,,
50016357,4,"Alpen, Die",Die Alpen,,
50016379,4,"Erste Mai, Der",Der Erste Mai,1,
50016392,4,"Blühende Welt, Die",Die Blühende Welt,1,
50016417,3,"Alpenrösli, 'S",'S Alpenrösli,,
50016418,4,"Vaterhaus, Das",Das Vaterhaus,,
50016420,4,"Sonnenwendhof, Der",Der Sonnenwendhof,,
50016421,4,"Heimweh nach der Schweiz, Das",Das Heimweh nach der Schweiz,,
50016422,4,"Preis, Der",Der Preis,,
50016429,4,"Zufriedenen, Die",Die Zufriedenen,,
50016433,4,"Lied im grünen Walde, Das",Das Lied im grünen Walde,,
50016442,4,"Maid of Berne, The",The Maid of Berne,1,
50016447,4,"Singende Hirt, Der",Der Singende Hirt,1,
50016461,3,"Appezellerländli, 'S",'S Appezellerländli,,
50016462,4,"Schweizergeist, Der",Der Schweizergeist,,
50016465,4,"Name Vaterland, Der",Der Name Vaterland,,
50016475,4,"Schlachtkapelle am Stoss, Die",Die Schlachtkapelle am Stoss,,
50016476,4,"Vorsatz, Der",Der Vorsatz,,
50016478,4,"Sternenhimmel, Der",Der Sternenhimmel,,
50016479,4,"Nacht im Tal, Die",Die Nacht im Tal,,
50016481,4,"Vollendung, Die",Die Vollendung,,
50016482,4,"Barde, Der",Der Barde,,
50016487,4,"Schifffahrt, Die",Die Schifffahrt,,
50016488,4,"Verbannte Kind, Das",Das Verbannte Kind,1,
50016489,4,"Wohlbekannte Ländchen, Das",Das Wohlbekannte Ländchen,1,
50016492,4,"Berge, Die",Die Berge,,
50016495,4,"Schöne Natur, Die",Die Schöne Natur,1,
50016496,4,"Landmädchen, Das",Das Landmädchen,,
50016503,4,"Ustig, Der",Der Ustig,,
50016504,4,"Älpler im Winter, Der",Der Älpler im Winter,,
50016511,3,"Früehlig, De",De Früehlig,,
50016519,4,"Appenzeller, Die",Die Appenzeller,,
50016525,4,"Freundschaftsfeier, Die",Die Freundschaftsfeier,,
50016533,4,"Appezeller Milechma, Der",Der Appezeller Milechma,,
50016544,3,"Appezeller Sennemeedle, 'S",'S Appezeller Sennemeedle,,
50016545,4,"Appezeller Bueb, Der",Der Appezeller Bueb,,
50016546,3,"Appezeller Meedle, 'S",'S Appezeller Meedle,,
50016548,2,"Urnäscher Chilbi, D'",D'Urnäscher Chilbi,,
50016549,2,"Schlacht am Stoss, D'",D'Schlacht am Stoss,,
50016550,3,"Heidelidomm, 'S",'S Heidelidomm,,
50016552,2,"Appezeller-Määtele, D'",D'Appezeller-Määtele,,
50016554,4,"Schöne Appenzellerland, Das",Das Schöne Appenzellerland,1,
50016555,2,"Senneri, D'",D'Senneri,,
50016558,3,"Maartwybli, 'S",'S Maartwybli,,
50016560,3,"Pplooget Hansli, De",De Pplooget Hansli,1,
50016562,3,"Chröömer, De",De Chröömer,,
50016568,3,"Henneli off emm Stängeli, 'S",'S Henneli off emm Stängeli,,
50016569,4,"Appenzeller Spynnibueb, Der",Der Appenzeller Spynnibueb,,
50016575,4,"Berggeist, Der",Der Berggeist,,
50016599,4,"Weg die Wahrheit und das Leben, Der",Der Weg die Wahrheit und das Leben,,
50016613,4,"Lied von der Ruhe, Das",Das Lied von der Ruhe,,
50016615,4,"Junge Fähndrich, Der",Der Junge Fähndrich,1,
50016616,4,"Treue Schweizerherz, Das",Das Treue Schweizerherz,1,
50016625,4,"Drei Reiter am Tore, Die",Die Drei Reiter am Tore,1,
50016627,4,"Mädchen beim Tanze, Das",Das Mädchen beim Tanze,,
50016635,4,"Halleluja, Das",Das Halleluja,,
50016646,4,"Höchsten Güter, Die",Die Höchsten Güter,1,
50016663,2,"Herz, S'",S'Herz,,
50016667,2,"Blüemeli, S'",S'Blüemeli,,
50016670,4,"Jäger und sein Lieb', Der",Der Jäger und sein Lieb',,
50016677,4,"Winterreise, Die",Die Winterreise,,
50016680,4,"Kurze Jugendlust, Die",Die Kurze Jugendlust,1,
50016682,4,"Zapfenstreich, Der",Der Zapfenstreich,,
50016689,4,"Herzen geht an, Das",Das Herzen geht an,,
50016692,4,"Laue Nachtwind, Der",Der Laue Nachtwind,1,
50016695,3,"Laudi di San Francesco d'Assisi, Le",Le Laudi di San Francesco d'Assisi,1,
50016696,4,"Sonnengesang, Der",Der Sonnengesang,,
50016716,4,"Herbst, Der",Der Herbst,,
50016724,4,"Christabend, Der",Der Christabend,,
50016727,4,"Propheten der Natur, Die",Die Propheten der Natur,,
50016731,4,"Grünen Vögelein, Die",Die Grünen Vögelein,1,
50016740,4,"Heilige Land, Das",Das Heilige Land,1,
50016748,4,"Wandernde Sänger, Der",Der Wandernde Sänger,1,
50016751,4,"Kleine Hydriot, Der",Der Kleine Hydriot,1,
50016753,4,"Alpenjäger, Der",Der Alpenjäger,,
50016794,4,"O Antiphonen des Advent, Die",Die O Antiphonen des Advent,,
50016811,4,"Stall von Bethlehem, Der",Der Stall von Bethlehem,,
50016820,2,"Raggiri amorosi, I",I Raggiri amorosi,1,
50016852,4,"Sendung Mosis, Die",Die Sendung Mosis,,
50016857,4,"Tempel des Herrn, Der",Der Tempel des Herrn,,
50016858,4,"Erlösung des Menschen, Die",Die Erlösung des Menschen,,
50016867,4,"Erste Walpurgisnacht, Die",Die Erste Walpurgisnacht,1,
50016893,4,"Lobgesang, Der",Der Lobgesang,,
50016894,4,"Gesang der drei Männer im Feuerofen, Der",Der Gesang der drei Männer im Feuerofen,,
50016895,4,"Licht der Welt, Das",Das Licht der Welt,,
50016945,4,"Alte Guggisberg-Lied, Das",Das Alte Guggisberg-Lied,1,
50016969,4,"Irre Spielmann, Der",Der Irre Spielmann,1,
50016974,4,"Fragmente, Die",Die Fragmente,,
50016985,2,"Grächtikeit, D'",D'Grächtikeit,,
50017010,4,"Güldne Sonne, Die",Die Güldne Sonne,1,
50017030,3,"Sette parole di Nostro Signore, Le",Le Sette parole di Nostro Signore,1,
50017037,3,"Sette ultime parole di Nostro Signore, Le",Le Sette ultime parole di Nostro Signore,1,
50017038,4,"Sieben letzten Worte unsers Herrn am Kreuze, Die",Die Sieben letzten Worte unsers Herrn am Kreuze,1,
50017043,4,"Lob Gottes im Munde der Unschuld, Das",Das Lob Gottes im Munde der Unschuld,,
50017047,4,"Genuesischen Fischer, Die",Die Genuesischen Fischer,,
50017048,4,"Bild im Walde, Das",Das Bild im Walde,,
50017049,4,"Wildschütz, Der",Der Wildschütz,,
50017050,4,"Kesselflicker, Der",Der Kesselflicker,,
50017057,4,"Leiden Hiobs, Die",Die Leiden Hiobs,,
50017059,4,"Heilige Beatus, Der",Der Heilige Beatus,1,
50017060,4,"Irrtum welcher sehr verbreitet, Ein",Ein Irrtum welcher sehr verbreitet,,
50017062,4,"Weltordnung, Die",Die Weltordnung,,
50017063,4,"Heiligen drei Könige, Die",Die Heiligen drei Könige,1,
50017064,4,"Totenhemdchen, Das",Das Totenhemdchen,,
50017087,4,"Strickkränzchen von anno dazumal, Ein",Ein Strickkränzchen von anno dazumal,,
50017089,4,"Alt Jumpfere, Die",Die Alt Jumpfere,1,
50017092,4,"Letzte Rose, Die",Die Letzte Rose,1,
50017098,4,"Wolken, Die",Die Wolken,,
50017104,3,"Tobia, Il",Il Tobia,,
50017131,3,"Joggeli, Dr",Dr Joggeli,,
50017132,4,"Sommernachtstraum, Ein",Ein Sommernachtstraum,,
50017136,2,"Arrolamento, L'",L'Arrolamento,1,
50017146,4,"Wunsch des Liebhabers, Der",Der Wunsch des Liebhabers,,
50017149,4,"Liebende schreibt, Die",Die Liebende schreibt,,
50017159,4,"Müden Sterne, Die",Die Müden Sterne,1,
50017167,4,"Langwieser Lied, Das",Das Langwieser Lied,,
50017173,4,"Blick, Ein",Ein Blick,,
50017203,4,"Gottesmutter Lob, Der",Der Gottesmutter Lob,,
50017212,4,"Verzauberte Hänsle, Das",Das Verzauberte Hänsle,1,
50017218,4,"Haidegrab, Das",Das Haidegrab,,
50017225,4,"Land-Kirchenchor, Der",Der Land-Kirchenchor,,
50017247,4,"Schwalbennest, Das",Das Schwalbennest,,
50017266,4,"Beiden Brüder, Die",Die Beiden Brüder,1,
50017281,3,"Religiun, La",La Religiun,1,
50017283,4,"Verschworenen, Die",Die Verschworenen,,
50017284,4,"Alpenhütte, Die",Die Alpenhütte,,
50017294,3,"Messa romontscha, La",La Messa romontscha,1,
50017295,3,"Messa de Trun, La",La Messa de Trun,1,
50017297,4,"Bild der Mutter, Das",Das Bild der Mutter,,
50017300,4,"Grundstein der Liebfrauenkirche in Disentis, Der",Der Grundstein der Liebfrauenkirche in Disentis,,
50017313,4,"Lehre, Die",Die Lehre,,
50017339,4,"Drei Schwestern, Die",Die Drei Schwestern,1,
50017340,3,"Tre sorelle, Le",Le Tre sorelle,1,
50017341,3,"Consolation, La",La Consolation,1,
50017342,4,"Flüchtlinge, Die",Die Flüchtlinge,,
50017348,4,"Wunsch, Ein",Ein Wunsch,,
50017377,4,"Englische Gruß, Der",Der Englische Gruß,1,
50017449,4,"Frauenschuh, Der",Der Frauenschuh,,
50017450,4,"Troerinnen, Die",Die Troerinnen,,
50017452,3,"Locandiera, La",La Locandiera,1,
50017482,4,"Töpfer, Der",Der Töpfer,,
50017524,4,"Jahr, Das",Das Jahr,,
50017542,4,"Memorare des heiligen Vaters Bernard, Das",Das Memorare des heiligen Vaters Bernard,,
50017546,4,"Schweizer-Männergesang, Der",Der Schweizer-Männergesang,,
50017548,4,"Schönste, Das",Das Schönste,,
50017549,4,"Kreuzträger, Die",Die Kreuzträger,,
50017553,4,"Schweizer Sänger, Die",Die Schweizer Sänger,,
50017554,4,"Tat, Die",Die Tat,,
50017563,4,"Frauen, Die",Die Frauen,,
50017565,4,"Schweizerlied, Das",Das Schweizerlied,,
50017568,4,"Ersten Glockentöne, Die",Die Ersten Glockentöne,1,
50017577,4,"Märznacht, Die",Die Märznacht,,
50017578,4,"Waldbruder, Der",Der Waldbruder,,
50017580,4,"Heiligen Gesänge, Die",Die Heiligen Gesänge,1,
50017584,4,"Letzte heilige Krieg, Der",Der Letzte heilige Krieg,1,
50017585,4,"Land der Freiheit, Das",Das Land der Freiheit,,
50017586,4,"Licht, Das",Das Licht,,
50017588,4,"Natur des Schweizerlandes, Die",Die Natur des Schweizerlandes,,
50017592,4,"Schwur im Rütli, Der",Der Schwur im Rütli,,
50017597,4,"Unzerstörbare, Das",Das Unzerstörbare,,
50017600,4,"Freiheit der Natur, Die",Die Freiheit der Natur,,
50017603,4,"Hirtenknaben, Die",Die Hirtenknaben,,
50017608,4,"Elemente, Die",Die Elemente,,
50017610,4,"Senn, Der",Der Senn,,
50017618,4,"Scharfe Wein, Der",Der Scharfe Wein,1,
50017624,4,"Abendläuten, Das",Das Abendläuten,,
50017638,4,"Studenten, Die",Die Studenten,,
50017640,4,"Knabe im Erdbeerschlag, Der",Der Knabe im Erdbeerschlag,,
50017641,4,"Lahme Jäger, Der",Der Lahme Jäger,1,
50017643,4,"Begrüßung der Abendgesellschaft, Die",Die Begrüßung der Abendgesellschaft,,
50017648,4,"Neue Welt, Die",Die Neue Welt,1,
50017650,4,"Männer und Buben, Die",Die Männer und Buben,,
50017652,4,"Kapelle am Alpensee, Die",Die Kapelle am Alpensee,,
50017670,4,"Waise aus Genf, Die",Die Waise aus Genf,,
50017677,4,"Zufriedene Landmann, Der",Der Zufriedene Landmann,1,
50017681,4,"Verbannte, Der",Der Verbannte,,
50017683,4,"Kleine Lautenspielerin, Die",Die Kleine Lautenspielerin,1,
50017686,4,"Drei Blümchen, Die",Die Drei Blümchen,1,
50017688,4,"Kirschbäumchen, Das",Das Kirschbäumchen,,
50017689,4,"Waldesrose, Die",Die Waldesrose,,
50017690,4,"Lerchlein, Das",Das Lerchlein,,
50017693,4,"Huld des Herrn, Die",Die Huld des Herrn,,
50017774,4,"Heil der Welt, Das",Das Heil der Welt,,
50017790,4,"Rosenkranz von Gold, Der",Der Rosenkranz von Gold,,
50017824,4,"Mai, Der",Der Mai,,
50017825,4,"Täubchen, Das",Das Täubchen,,
50017826,4,"Heilige Gallus, Der",Der Heilige Gallus,1,
50017888,4,"Ammenuhr, Die",Die Ammenuhr,,
50017892,4,"Däumling, Der",Der Däumling,,
50017893,4,"Dännerl im Tal, Das",Das Dännerl im Tal,,
50017897,4,"Bucklichte Männlein, Das",Das Bucklichte Männlein,1,
50017915,4,"Nix und die Jungfrau, Der",Der Nix und die Jungfrau,,
50017921,4,"Feuerlied, Das",Das Feuerlied,,
50017927,4,"Lied vom eifersüchtigen Knaben, Das",Das Lied vom eifersüchtigen Knaben,,
50017933,3,"Busch'n, Da",Da Busch'n,,
50017936,4,"Verlorene Schwimmer, Der",Der Verlorene Schwimmer,1,
50017942,4,"Tautröpfchen, Das",Das Tautröpfchen,,
50017948,4,"Käferknaben, Die",Die Käferknaben,,
50017956,4,"Quartett-Zirkel beim Contrapunktisten, Der",Der Quartett-Zirkel beim Contrapunktisten,,
50017957,4,"Ruh' im Grabe, Die",Die Ruh' im Grabe,,
50017958,4,"Hüttchen am Flusse, Das",Das Hüttchen am Flusse,,
50017964,4,"Lied vom Soldatenstande, Das",Das Lied vom Soldatenstande,,
50017967,4,"Nonne in Himmelspforten, Die",Die Nonne in Himmelspforten,,
50017971,4,"Veilchenkranz, Der",Der Veilchenkranz,,
50017974,4,"Traumbild, Das",Das Traumbild,,
50017978,4,"Waise und der Mörder, Die",Die Waise und der Mörder,,
50017979,4,"Crusaders, The",The Crusaders,1,
50017980,4,"Kreuzfahrer, Die",Die Kreuzfahrer,,
50017981,4,"Alte vom Berge, Der",Der Alte vom Berge,,
50017982,4,"Alte vom Berg, Der",Der Alte vom Berg,,
50017993,4,"Waise, Die",Die Waise,,
50017996,4,"Gebet der Mutter, Das",Das Gebet der Mutter,,
50018020,4,"Tatzelwurm, Der",Der Tatzelwurm,,
50018021,4,"Glöckl' vom Birkenstein, Das",Das Glöckl' vom Birkenstein,,
50018022,4,"Requisitencouplet, Das",Das Requisitencouplet,,
50018023,4,"Spinnstube, Die",Die Spinnstube,,
50018028,4,"Bua am Gamsberg, Der",Der Bua am Gamsberg,,
50018030,4,"Blümlisalp, Die",Die Blümlisalp,,
50018034,4,"Seebodenalp, Die",Die Seebodenalp,,
50018035,4,"Drei Schneider, Die",Die Drei Schneider,1,
50018036,4,"Grüne Tier und der Naturkenner, Das",Das Grüne Tier und der Naturkenner,1,
50018056,4,"Tulpenmädchen aus Haarlem, Die",Die Tulpenmädchen aus Haarlem,,
50018064,4,"Sieben- und Acht und Fünfziger, Der",Der Sieben- und Acht und Fünfziger,,
50018065,4,"Politische Schneider, Der",Der Politische Schneider,1,
50018066,4,"Politische Barbier, Der",Der Politische Barbier,1,
50018068,4,"Politik, Die",Die Politik,,
50018069,4,"Beiden Engländer, Die",Die Beiden Engländer,1,
50018070,4,"Advocaten, Die",Die Advocaten,,
50018071,4,"Ball im Gesangverein, Ein",Ein Ball im Gesangverein,,
50018073,4,"Frühlingskind, Das",Das Frühlingskind,,
50018076,4,"Schweizerland, Das",Das Schweizerland,,
50018079,4,"Sonntag auf der Alm, Ein",Ein Sonntag auf der Alm,,
50018084,2,"Esther, L'",L'Esther,,
50018085,3,"Liberatrice del popolo giudaico nella Persia, La",La Liberatrice del popolo giudaico nella Persia,1,
50018088,4,"Liebe auf dem Lande, Die",Die Liebe auf dem Lande,,
50018089,3,"Nozze d'Ercole e d'Ebe, Le",Le Nozze d'Ercole e d'Ebe,1,
50018090,3,"Contesa de' numi, La",La Contesa de' numi,1,
50018093,2,"Isola di Circe, L'",L'Isola di Circe,1,
50018094,3,"Caduta de' giganti, La",La Caduta de' giganti,1,
50018095,3,"Feste d'Apollo, Le",Le Feste d'Apollo,1,
50018098,2,"Orfano della China, L'",L'Orfano della China,1,
50018108,3,"Fausse esclave, La",La Fausse esclave,1,
50018109,4,"Teufel ein Hydraulikus, Der",Der Teufel ein Hydraulikus,,
50018111,4,"Mutter an ihr Lieschen in der Wiege, Die",Die Mutter an ihr Lieschen in der Wiege,,
50018112,4,"Quartett, Das",Das Quartett,,
50018123,4,"Alpenkönigin, Die",Die Alpenkönigin,,
50018128,4,"Goldene Schloss, Das",Das Goldene Schloss,1,
50018129,4,"Butzigagelelied, Das",Das Butzigagelelied,,
50018213,3,"Salvilied, 's",'s Salvilied,,
50018231,4,"Singfreund, Der",Der Singfreund,,
50018232,4,"Schiffer auf dem Vierwaldstättersee, Der",Der Schiffer auf dem Vierwaldstättersee,,
50018239,4,"Matrosen, Die",Die Matrosen,,
50018242,4,"Abtsweihe, Die",Die Abtsweihe,,
50018252,4,"Gebet der Erde, Das",Das Gebet der Erde,,
50018255,4,"Heutige Vaterland, Das",Das Heutige Vaterland,1,
50018266,4,"Alpenland, Das",Das Alpenland,,
50018268,4,"Glöcklein des Wildkirchleins, Das",Das Glöcklein des Wildkirchleins,,
50018269,4,"Beichtzettel, Der",Der Beichtzettel,,
50018272,4,"Lenz, Der",Der Lenz,,
50018277,4,"Morgen im Walde, Der",Der Morgen im Walde,,
50018280,4,"Kirmes, Die",Die Kirmes,,
50018287,4,"Wächter, Der",Der Wächter,,
50018288,4,"Trompeter von Säkkingen, Der",Der Trompeter von Säkkingen,,
50018294,4,"Wanderer und sein Herz, Der",Der Wanderer und sein Herz,,
50018296,2,"Capuleti e i Montecchi, I",I Capuleti e i Montecchi,,
50018299,4,"Flucht nach der Schweiz, Die",Die Flucht nach der Schweiz,,
50018303,3,"Débutante, La",La Débutante,1,
50018304,4,"Konzert am Hofe, Das",Das Konzert am Hofe,,
50018306,4,"Unbekannte, Die",Die Unbekannte,,
50018308,4,"Blinde Gärtner, Der",Der Blinde Gärtner,1,
50018310,4,"Fröhliche Zecher, Der",Der Fröhliche Zecher,1,
50018313,4,"Glück des Vogels, Das",Das Glück des Vogels,,
50018317,2,"Heiweh, S'",S'Heiweh,,
