4056442	O paun dla vita Jesu chier	50008879	O paun dla vita Jesu chier
4056443	Cante da nöefa	50008880	Cante da nöefa
4056444	Il Segner a mieu cert uschea	50008881	Il Segner a mieu cert uschea
4056445	O Dieu chi est l'mundrenscha mia	50008882	O Dieu chi est l'mundrenscha mia
4056446	O Segner nun m'aprender	50008883	O Segner nun m'aprender
4056447	Vus chi servis adieu cun fe	50008884	Vus chi servis adieu cun fe
4056448	Il raig dals raig i Dieu da cel et terra	50008885	Il raig dals raig i Dieu da cel et terra
4056449	Il nar in sieu cour disch saintz	50008886	Il nar in sieu cour disch saintz
4056450	Perchens hest usche	50008887	Perchens hest usche
4056451	In trauntr ils redschaduors sto l'Segner	50008888	In trauntr ils redschaduors sto l'Segner
4056452	Mu vus gliend dal muond	50008889	Mu vus gliend dal muond
4056453	Chi voulgnir salf in cel beo sto vair	50008890	Chi voulgnir salf in cel beo sto vair
4056455	Jü chrastianus pür l'alegre	50008891	Jü chrastianus pür l'alegre
4056456	Belas duluors d'la moart me circomdaiven	50008892	Belas duluors d'la moart me circomdaiven
4056457	O figlia da Sion fo festa	50008893	O figlia da Sion fo festa
4056458	O Dieu chi loullard fer vendetta	50008894	O Dieu chi loullard fer vendetta
4056459	Ta senchia tschain allegra bain o Christe	50008895	Ta senchia tschain allegra bain o Christe
4056460	Mieu Dieu perchie m'hest tü laschio	50008896	Mieu Dieu perchie m'hest tü laschio
4056461	O paun d'la vita Jesus chier	50008897	O paun d'la vita Jesus chier
4056462	Chia Dieu noas Bab fich ott Lodo	50008898	Chia Dieu noas Bab fich ott Lodo
4056463	Jesu nus voëglast guider tas ouvras	50008899	Jesu nus voëglast guider tas ouvras
4056464	Chir crim Dieu cheis meis bab vair	50008900	Chir crim Dieu cheis meis bab vair
4056465	Perchüra me o Segner	50008901	Perchüra me o Segner
4056466	O Segner nun m'arprender	50008902	O Segner nun m'arprender
4056467	Sia la foarsa sia	50008903	Sia la foarsa sia
4056468	Ludo Dieu saia il quel	50008904	Ludo Dieu saia il quel
4056469	T'laschagnir pchio	50008905	T'laschagnir pchio
4056470	Il raig dels raig e Dieu dal cel et terra	50008906	Il raig dels raig e Dieu dal cel et terra
4056471	Mi aroëf	50008907	Mi aroëf
4056472	Chie sbüta mainst esst porta	50008908	Chie sbüta mainst esst porta
4056473	Pür sü chiantain Dieu ingrats chain chie Jesus	50008909	Pür sü chiantain Dieu ingrats chain chie Jesus
4056474	Da cormaing lude	50008910	Da cormaing lude
4056475	Sur tieu famalg glüschir	50008911	Sur tieu famalg glüschir
4056476	In tieu Nom o Jesu chaer	50008912	In tieu Nom o Jesu chaer
4056477	Traes grazia et agid la noas Segner vair Dieu	50008913	Traes grazia et agid la noas Segner vair Dieu
4056478	Ta saenchia tschain	50008914	Ta saenchia tschain
4056479	Eau sum huond flaivel	50008915	Eau sum huond flaivel
4056480	Chi inguvern è Büvasta da Dieu	50008916	Chi inguvern è Büvasta da Dieu
4056481	Cur cha Dieu turnated Sion	50008917	Cur cha Dieu turnated Sion
4056482	Il Segner regna sgiür	50008919	Il Segner regna sgiür
4056483	Nun crider Dieu chi ti	50008921	Nun crider Dieu chi ti
4056484	Oarma bütta vilided	50008922	Oarma bütta vilided
4056485	Sco dün Dieu lod et celebrescha	50008923	Sco dün Dieu lod et celebrescha
4056486	Beo et ventüraivel	50008924	Beo et ventüraivel
4056487	Tü mi oarma	50008925	Tü mi oarma
4056488	Mia oarma adoga ilg Segner	50008926	Mia oarma adoga ilg Segner
4056489	O Segner nu mi aprender	50008927	O Segner nu mi aprender
4056490	Il Segner regna sgür per que sallegra	50008928	Il Segner regna sgür per que sallegra
4056491	Nun crider Dieu chi ti vovel bain	50008929	Nun crider Dieu chi ti vovel bain
4056492	Eau otz ma vusch mieu Dieu bun	50008930	Eau otz ma vusch mieu Dieu bun
4056493	Jesu tü compera qui in mete intraunter nus	50008931	Jesu tü compera qui in mete intraunter nus
4056494	Una Jüvna scoat è prusa Lönch trapas	50008932	Una Jüvna scoat è prusa Lönch trapas
4056495	Dieu lode con Deus cum	50008933	Dieu lode con Deus cum
4056496	Sü exercit dal cel süvsin dalla terra	50008934	Sü exercit dal cel süvsin dalla terra
4056497	Gar de la mur vera chia l'bab aus declera	50008935	Gar de la mur vera chia l'bab aus declera
4056498	Mu Segner huoz a pür tieu serviaint	50008936	Mu Segner huoz a pür tieu serviaint
4056499	Chieu cor ais ve hümel certamaing	50008937	Chieu cor ais ve hümel certamaing
4056500	Sco ziev ova fraschia gira	50008938	Sco ziev ova fraschia gira
4056501	Ils cels bain radsuner	50008939	Ils cels bain radsuner
4056502	Ach pcheidar pouver me	50008940	Ach pcheidar pouver me
4056503	Eau otz ma vusch mieu Dieu bum	50008941	Eau otz ma vusch mieu Dieu bum
4056504	Eau clam te in agüt cun brama	50008943	Eau clam te in agüt cun brama
4056505	Eau m'voalt vi a Dieu con brama	50008944	Eau m'voalt vi a Dieu con brama
4056506	O Jüdisch grand Dieu pusaunt	50008945	O Jüdisch grand Dieu pusaunt
4056507	Eau otz ma vux	50008946	Eau otz ma vux
4056508	Mi oarm adoz il Segner mieu	50008947	Mi oarm adoz il Segner mieu
4056509	Lude tuots la divin esentia	50008948	Lude tuots la divin esentia
4056510	Ô nöebla christantet	50008949	Ô nöebla christantet
4056512	Ach il quell mi oarma brama	50008951	Ach il quell mi oarma brama
4056514	Eau m'voalv a Dieu	50008952	Eau m'voalv a Dieu
4056515	Vuschi sur terra	50008953	Vuschi sur terra
4056516	In lod da Christi noass	50008954	In lod da Christi noass
4056517	Chi inguvern et hürasto	50008955	Chi inguvern et hürasto
4056518	Eau m'voalf vi a Dieu con brama	50008957	Eau m'voalf vi a Dieu con brama
4056520	Guarde la morara	50008958	Guarde la morara
4056522	Beo quel incusailg con il pchiduors	50008959	Beo quel incusailg con il pchiduors
4056523	Per che tü	50008960	Per che tü
4056524	Staud cheut	50008961	Staud cheut
4056525	Ah Spoartscha	50008962	Ah Spoartscha
4056526	O Dieu etern	50008963	O Dieu etern
4056527	Am do succuors	50008964	Am do succuors
4056528	Hest tü	50008965	Hest tü
4056529	Il nav	50008966	Il nav
4056530	O Segner taidla	50008967	O Segner taidla
4056531	Il Segner ais	50008968	Il Segner ais
4056532	Vid tes svolva	50008969	Vid tes svolva
4056533	Dieu cert eis	50008970	Dieu cert eis
4056534	Eau voelg loder	50008971	Eau voelg loder
4056535	Svaglie vus	50008972	Svaglie vus
4056536	Eau cert non voelg	50008973	Eau cert non voelg
4056537	D'las melas	50008974	D'las melas
4056538	Nu t'malquintar	50008975	Nu t'malquintar
4056539	Ah fo tü	50008976	Ah fo tü
4056540	He dit in me	50008977	He dit in me
4056541	Ils meis cour	50008978	Ils meis cour
4056542	Sco ziev ouva	50008979	Sco ziev ouva
4056543	Mieu cour na canzun	50008981	Mieu cour na canzun
4056544	Cur nus ünqualche	50008982	Cur nus ünqualche
4056545	Mo vus glieud	50008983	Mo vus glieud
4056546	Il Dieu pusaunt	50008985	Il Dieu pusaunt
4056547	O sventüro	50008986	O sventüro
4056548	Pür Taidla	50008987	Pür Taidla
4056549	Tü chius hest	50008988	Tü chius hest
4056550	Mieu aroef	50008989	Mieu aroef
4056551	O Dieu t'hest	50008990	O Dieu t'hest
4056552	In Sion cert	50008991	In Sion cert
4056553	O Dieu ve m'in	50008992	O Dieu ve m'in
4056554	Per chen	50008993	Per chen
4056555	Te lodains	50008994	Te lodains
4056556	Eau m'volf	50008995	Eau m'volf
4056557	O poevel mieu	50008996	O poevel mieu
4056558	Li pagaums	50008997	Li pagaums
4056559	Da cour maing	50008998	Da cour maing
4056560	O mieu Salveder	50008999	O mieu Salveder
4056561	Völg tia gratia	50009000	Völg tia gratia
4056562	Chi in guver	50009001	Chi in guver
4056563	Gni pür no tuots	50009003	Gni pür no tuots
4056564	Il Segner regna	50009004	Il Segner regna
4056565	Eau na canzun	50009005	Eau na canzun
4056566	Lude tuots	50009006	Lude tuots
4056567	A Dieu de lod	50009007	A Dieu de lod
4056568	Mieu cour ais	50009008	Mieu cour ais
4056569	O Dieu chi haest	50009009	O Dieu chi haest
4056570	Il Segner a mieu	50008218	Il Segner a mieu
4056571	Eau a mieu	50009010	Eau a mieu
4056572	Tuots vus Pajauns	50009011	Tuots vus Pajauns
4056573	In ot he vers	50009012	In ot he vers
4056574	Cert ch'Israel	50009013	Cert ch'Israel
4056575	Quel eis zuond	50009014	Quel eis zuond
4056576	Que eis pür	50009015	Que eis pür
4056577	Mo vus Serviaints	50009016	Mo vus Serviaints
4056578	D'intaunt	50009017	D'intaunt
4056579	Da cor völg	50009018	Da cor völg
4056580	Eau oz ma vusch	50009019	Eau oz ma vusch
4056581	Ludo Dieu say	50009020	Ludo Dieu say
4056582	Eau voelg te	50009021	Eau voelg te
4056583	Dieu celebre	50009023	Dieu celebre
4056584	Lode pür tuots	50009024	Lode pür tuots
4056585	Cante nae canzum	50009025	Cante nae canzum
4056586	Ludain da compagnia	50009026	Ludain da compagnia
4056587	Christus eis per noss	50009027	Christus eis per noss
4056588	Hoz eis	50009028	Hoz eis
4056589	Tü creatur da tuottas chossas	50009029	Tü creatur da tuottas chossas
4056590	De dals mauns cun allegria tuot la gliend	50009030	De dals mauns cun allegria tuot la gliend
4056591	Jesu bum 'ns	50009031	Jesu bum 'ns
4056592	Chanter vöelg triumph tres Christum ma villa	50009032	Chanter vöelg triumph tres Christum ma villa
4056593	O Dieu etern mieu Segner bum	50009033	O Dieu etern mieu Segner bum
4056594	Sulailg e Glünn 'ho Dieu pussaunt	50009034	Sulailg e Glünn 'ho Dieu pussaunt
4056595	Davent da me instabbels et waumt vissers del Muond	50009035	Davent da me instabbels et waumt vissers del Muond
4056596	Ils cels exaltes schen e l'Segner honuran	50009036	Ils cels exaltes schen e l'Segner honuran
4056597	Dieu ais ma part l'Ogett e l'Amur mia	50009037	Dieu ais ma part l'Ogett e l'Amur mia
4056598	Chi tuott siens falls a Dieu remetta	50009038	Chi tuott siens falls a Dieu remetta
4056599	Fer del bain cun render grazia	50009039	Fer del bain cun render grazia
40566	Defensor noster aspice	50021080	Defensor noster aspice
4056600	Dieu m'a chanzum ais tscheart et d'la fermezza	50009040	Dieu m'a chanzum ais tscheart et d'la fermezza
4056603	Dal greiv chi d'ais s'plaundsch 'il cour tien	50009042	Dal greiv chi d'ais s'plaundsch 'il cour tien
4056607	Quant ais grand la Bunted Divina	50009044	Quant ais grand la Bunted Divina
4056608	O Segner Dieu la tia Buntstedt	50009045	O Segner Dieu la tia Buntstedt
4056609	O Segner Dieu la tia Bunted	50009046	O Segner Dieu la tia Bunted
4056610	Sün Dieu et na sün mieu Cussailg	50009047	Sün Dieu et na sün mieu Cussailg
4056611	Bap divin tia ledsch imprima in mieu spiert	50009048	Bap divin tia ledsch imprima in mieu spiert
4056612	O Suprem Dieu tia Bunted	50009049	O Suprem Dieu tia Bunted
4056613	Oarma mia va pür no tieu Salveder t'spettaco	50009050	Oarma mia va pür no tieu Salveder t'spettaco
4056614	Da ti sthezza Dieu pussaunt	50009051	Da ti sthezza Dieu pussaunt
4056615	Chi Dieu nun a me Disch sien pled	50009052	Chi Dieu nun a me Disch sien pled
4056616	Pled d' buocha divina	50009053	Pled d' buocha divina
4056617	O tüschem saimper est tar nus	50009054	O tüschem saimper est tar nus
4056618	Tia vardest Dieu buntadaivel	50009055	Tia vardest Dieu buntadaivel
4056619	Cur ch'eau m'preschaint vaumt mieu Craeder	50009056	Cur ch'eau m'preschaint vaumt mieu Craeder
4056620	Worauf ist doch	50009057	Worauf ist doch
4056621	Wie viel sind	50009058	Wie viel sind
4056622	O Gott mein Hort	50009059	O Gott mein Hort
4056623	In deinem großen Zorne	50009061	In deinem großen Zorne
4056624	Mein' Hoffnung	50009062	Mein' Hoffnung
4056625	Ich will dich Herr	50009064	Ich will dich Herr
4056626	Wie kommt's	50009065	Wie kommt's
4056627	Auf Gott mein Trost	50009066	Auf Gott mein Trost
4056628	Wie lang willst du	50009068	Wie lang willst du
4056629	Der unweis' Mann	50009069	Der unweis' Mann
4056630	Wem wirst du	50009070	Wem wirst du
4056631	Hör an Herr	50009071	Hör an Herr
4056632	Die Himmel	50009072	Die Himmel
4056633	Der Herr	50009073	Der Herr
4056634	Der König	50009074	Der König
4056635	Mein Hüter	50009075	Mein Hüter
4056636	Dem Herren	50009076	Dem Herren
4056637	Zu dir	50009077	Zu dir
4056638	Richt mich	50009078	Richt mich
4056639	Zu dir schrei' ich	50009079	Zu dir schrei' ich
4056640	Ihr Gewaltigen	50009080	Ihr Gewaltigen
4056641	Ich will dich preisen	50009081	Ich will dich preisen
4056642	Auf dich setz' ich	50009082	Auf dich setz' ich
4056643	O selig	50009083	O selig
4056644	Wohlauf ihr Heiligen	50009084	Wohlauf ihr Heiligen
4056645	Ich will nicht lassen	50009085	Ich will nicht lassen
4056646	Ficht wieder	50009086	Ficht wieder
4056647	Auß der Gottlosen Tun	50009087	Auß der Gottlosen Tun
4056648	Erzörne dich nicht über die Bösen	50009088	Erzörne dich nicht über die Bösen
4056649	Herr zur Zucht	50009089	Herr zur Zucht
4056650	Ich war bei mir	50009090	Ich war bei mir
4056651	Ich hab' gewart'	50009091	Ich hab' gewart'
4056652	Wohl dem	50009092	Wohl dem
4056653	Mein Herz	50009095	Mein Herz
4056654	Zu Gott	50009096	Zu Gott
4056655	Nun ihr Völker	50009097	Nun ihr Völker
4056657	Was tust du	50009099	Was tust du
4056660	Erhör mein' Bitt'	50009101	Erhör mein' Bitt'
4056661	O Herre	50009102	O Herre
4056662	Erbarm dich	50009103	Erbarm dich
4056663	Sagt mir	50009104	Sagt mir
4056664	Errett und beschirm	50009105	Errett und beschirm
4056665	Tu Herr	50009106	Tu Herr
4056666	Auf Zion	50009107	Auf Zion
4056667	Fürwahr	50009109	Fürwahr
4056668	Warum verstoßt	50009110	Warum verstoßt
4056669	Merk auf	50009111	Merk auf
4056670	Die Heiden	50009112	Die Heiden
4056671	Anhör	50009113	Anhör
4056672	Singt	50009114	Singt
4056673	Dir hast Herr	50009116	Dir hast Herr
4056674	Gott seine Wohnung	50009117	Gott seine Wohnung
4056675	Gott mein Helfer	50009118	Gott mein Helfer
4056676	Ich will des Herren Lob	50009119	Ich will des Herren Lob
4056677	Es ist ein billich' Dinge	50009121	Es ist ein billich' Dinge
4056678	Gott als ein König	50009122	Gott als ein König
4056679	Singet ein neues Lied	50009123	Singet ein neues Lied
4056680	Der Herr herrschen tut	50009124	Der Herr herrschen tut
4056681	Ihr Völker	50009125	Ihr Völker
4056682	Ich hab' mir vorgesetzt	50009126	Ich hab' mir vorgesetzt
4056683	Mein Gäbett	50009127	Mein Gäbett
4056684	Nun lob meine Seele	50009128	Nun lob meine Seele
4056685	Nun lobt	50009130	Nun lobt
4056686	Nun lobt Gott	50009131	Nun lobt Gott
4056689	Da Israel	50009134	Da Israel
4056690	Nicht uns	50009135	Nicht uns
4056691	Den Herren	50009136	Den Herren
4056692	Ich ruft	50009138	Ich ruft
4056693	Mein' Augen	50009139	Mein' Augen
4056694	Er freut	50009140	Er freut
4056695	All' die auf Gott	50009141	All' die auf Gott
4056696	Da Zion	50009142	Da Zion
4056697	Selig ist	50009143	Selig ist
4056698	Von Jugend	50009144	Von Jugend
4056699	Gedenk o Herr	50009145	Gedenk o Herr
4056700	Schau	50009146	Schau
4056701	Ihr Knecht'	50009147	Ihr Knecht'
4056702	Lobt	50009148	Lobt
4056703	Da wir zu Babylon	50009149	Da wir zu Babylon
4056704	Errett mich	50009151	Errett mich
4056705	Zu dir Herr	50009152	Zu dir Herr
4056706	Erhör o Herr	50009153	Erhör o Herr
4056707	Meine Seel'	50009154	Meine Seel'
4056708	Lobt Gott	50009155	Lobt Gott
4056709	Nun singet fröhlich	50009156	Nun singet fröhlich
4056710	Ein Kindlein	50009158	Ein Kindlein
4056711	Gelobt seist du	50009159	Gelobt seist du
4056712	Laßt uns von Herzen singen	50009160	Laßt uns von Herzen singen
4056713	Sing	50009161	Sing
4056714	Nun kommt	50009162	Nun kommt
4056715	Laß deinen Knecht	50009163	Laß deinen Knecht
4056716	Mein' Seel'	50009164	Mein' Seel'
4056717	Nun singet	50009165	Nun singet
4056718	Auf diesen Tag	50009166	Auf diesen Tag
4056719	Komm du Schöpfer	50009167	Komm du Schöpfer
4056720	Rags e filgs	50009168	Rags e filgs
4056721	Sco ziev'ova fraschia gira	50009169	Sco ziev'ova fraschia gira
4056722	Mieu cor'na canzun bella meditescha	50009170	Mieu cor'na canzun bella meditescha
4056723	In Sion cert vain celebrede	50009171	In Sion cert vain celebrede
4056724	Da cormang ludè	50009172	Da cormang ludè
4056725	Chi in guvern e chüra sto da Dieu	50009173	Chi in guvern e chüra sto da Dieu
4056727	Lodè Dieu per ch'el ais benin	50009175	Lodè Dieu per ch'el ais benin
4056728	Mieu cor	50009176	Mieu cor
4056729	Ach il quel mi oarma bramma	50009177	Ach il quel mi oarma bramma
4056730	Scodün Dieu lod e celebrescha	50009178	Scodün Dieu lod e celebrescha
4056731	Lôda l Segner	50009179	Lôda l Segner
4056732	A sum da trombettas	50009180	A sum da trombettas
4056733	Mi' orm' adoz	50009181	Mi' orm' adoz
4056734	Tuots leidamang da cour cantain	50009182	Tuots leidamang da cour cantain
4056735	Il vêlg ais	50009183	Il vêlg ais
4056736	Nun sè scha l'ais	50009184	Nun sè scha l'ais
4056737	Chet' stanglain tast	50009186	Chet' stanglain tast
4056738	O Spiert Santissem	50009188	O Spiert Santissem
4056739	Eau t'amm Segner	50009189	Eau t'amm Segner
4056740	Ils cêls gugiênd	50009190	Ils cêls gugiênd
4056741	Jesus nom plain	50009191	Jesus nom plain
4056742	Muond receda	50009192	Muond receda
4056743	Nun crider	50009193	Nun crider
4056744	Orma bütta viil	50009194	Orma bütta viil
4056745	S'Inpisse pür	50009195	S'Inpisse pür
4056746	Jesus bum ans	50009196	Jesus bum ans
4056747	Mo vus glieud dal Muond s'allegre bain zuond	50009197	Mo vus glieud dal Muond s'allegre bain zuond
4056748	Pleijas chieras pleijas	50009198	Pleijas chieras pleijas
4056749	O Dieu aetern mieu Segner	50009199	O Dieu aetern mieu Segner
4056750	De dals mauns	50009200	De dals mauns
4056751	Cur Christus chio s'tain declaro	50009202	Cur Christus chio s'tain declaro
4056752	O Segner num 'aprender	50009203	O Segner num 'aprender
4056754	Che stanglauntast	50009204	Che stanglauntast
4056755	Quels ais zuond	50009205	Quels ais zuond
4056756	Simpise pür	50009206	Simpise pür
4056757	Pleias	50009207	Pleias
4056758	Gni pür no	50009208	Gni pür no
4056759	O Spiert Sanctissem	50009209	O Spiert Sanctissem
4056760	Ach il quell	50009210	Ach il quell
4056761	O Jesus nus	50009211	O Jesus nus
4056762	Jesus cher	50009212	Jesus cher
4056763	O Jesu Christo noass Pastur	50009213	O Jesu Christo noass Pastur
4056764	Jesu tü pelegrin amo resta tiers	50009214	Jesu tü pelegrin amo resta tiers
4056765	Ach mi oarma dalla terra	50009215	Ach mi oarma dalla terra
4056766	Ach pcheder	50009216	Ach pcheder
4056767	Chit Salvarò dal pchio	50009217	Chit Salvarò dal pchio
4056768	A tuot Alag	50009218	A tuot Alag
4056769	Mieu Dieu ais	50009219	Mieu Dieu ais
4056770	Garde la mur vera chial Bab ansdeclara	50009220	Garde la mur vera chial Bab ansdeclara
4056771	Il vleg ais	50009221	Il vleg ais
4056772	O raig	50009222	O raig
4056773	Halleluja völg	50009223	Halleluja völg
4056774	In Jesu Christo ais il dvet è vair salud	50009224	In Jesu Christo ais il dvet è vair salud
4056775	Nunse schalais	50009225	Nunse schalais
4056776	Glüsch dlas glüsch iglumina me	50009226	Glüsch dlas glüsch iglumina me
4056777	La gloria è l'ingartia maint	50009227	La gloria è l'ingartia maint
4056778	Eau volg tscher chier tein ma Chambra	50009228	Eau volg tscher chier tein ma Chambra
4056779	Dom victoria	50009229	Dom victoria
4056780	Segner Jesu mi algretz chia	50009230	Segner Jesu mi algretz chia
4056781	Haviand in vanitet voluptet consumo ma vita	50009231	Haviand in vanitet voluptet consumo ma vita
4056782	Il christiaun hes tü o Dieu	50009232	Il christiaun hes tü o Dieu
4056783	Bibgia tu Cudesch cher	50009233	Bibgia tu Cudesch cher
4056784	O Jesu vair mesias	50009234	O Jesu vair mesias
4056785	O Jesu mieu Segner Dom tü vaira fe	50009235	O Jesu mieu Segner Dom tü vaira fe
4056786	Chianter vöelg	50009236	Chianter vöelg
4056787	Christus la moart ò supero	50009237	Christus la moart ò supero
4056788	Chiante a Dieu chianzun novella	50009238	Chiante a Dieu chianzun novella
4056789	Dim che	50009239	Dim che
4056790	Lodian hoas Segner gratius	50009240	Lodian hoas Segner gratius
4056791	Saiast tü	50009241	Saiast tü
4056792	O testa s'figiureda	50009242	O testa s'figiureda
4056793	Un povr infaunt chia teis peis	50009243	Un povr infaunt chia teis peis
4056794	Qui stum eau bain pero da loutsch	50009244	Qui stum eau bain pero da loutsch
4056795	O dolce Salvator nostro caro Signor	50009246	O dolce Salvator nostro caro Signor
4056797	Fuor di vile campanella oggi sponta nell'oriente	50009247	Fuor di vile campanella oggi sponta nell'oriente
4056798	A te possente Padre creatore	50009248	A te possente Padre creatore
4056799	Su ogn'un	50009249	Su ogn'un
4056800	Al me dure duri con	50009250	Al me dure duri con
4056801	Benedetto sÿ Signor diletto nostro salvator	50009251	Benedetto sÿ Signor diletto nostro salvator
4056802	O voi tutti che cercate	50009252	O voi tutti che cercate
4056804	Gesù tu al ciel ascendi	50009254	Gesù tu al ciel ascendi
4056805	Or che sale quel re forte re suprems della gloria	50009255	Or che sale quel re forte re suprems della gloria
4056806	Date gloria a Dio o voi servi del Signor	50009256	Date gloria a Dio o voi servi del Signor
4056807	O Sione montagna a Dio diletta	50009257	O Sione montagna a Dio diletta
4056808	O padre d'amore sovran creatore	50009258	O padre d'amore sovran creatore
4056809	L'orazione del cuor mio	50009259	L'orazione del cuor mio
4056810	E disposto questo cuore gloria mia mio Dio	50009260	E disposto questo cuore gloria mia mio Dio
4056811	Per il nome di te Dio	50009261	Per il nome di te Dio
4056812	Chi fedele sin che muore sol'in Dio sperera	50009262	Chi fedele sin che muore sol'in Dio sperera
4056813	Quanto care quanto belle e gran Dio d'Israelle	50009263	Quanto care quanto belle e gran Dio d'Israelle
4056815	Popoli grati lui congregati	50009265	Popoli grati lui congregati
4056816	Io voglio cantar	50009266	Io voglio cantar
4056817	Loderò te re possente che m'hai totto dal periglio	50009267	Loderò te re possente che m'hai totto dal periglio
4056818	Celebrate Dio superno	50009268	Celebrate Dio superno
4056821	O caro creatore ti preghiam di cuore	50009271	O caro creatore ti preghiam di cuore
4056822	Gesù el piu bel nome fra tutti quelli del cielo	50009272	Gesù el piu bel nome fra tutti quelli del cielo
4056823	Di cuor lodi l'alma mia	50009273	Di cuor lodi l'alma mia
4056824	Come ride l'cielo com'allegra tutto	50009274	Come ride l'cielo com'allegra tutto
4056825	Sempre dove	50009275	Sempre dove
4056826	Vuol dar Christ al mond'assatto	50009276	Vuol dar Christ al mond'assatto
4056827	A noi guarda Gesù pio	50009277	A noi guarda Gesù pio
4056828	O che gioia qual contento	50009278	O che gioia qual contento
4056829	Mond ade io t'abbandono verso l'ciel vo viaggiar	50009279	Mond ade io t'abbandono verso l'ciel vo viaggiar
4056830	O gran peccato mi son adosso per il mio operar	50009280	O gran peccato mi son adosso per il mio operar
4056831	A te Dio creatore l'alma mia	50009281	A te Dio creatore l'alma mia
4056832	Alma mia non badare alle cose vane qui	50009282	Alma mia non badare alle cose vane qui
4056833	Alleluja vogliam cantare a te sol Signor clemente	50009283	Alleluja vogliam cantare a te sol Signor clemente
4056834	Iddio è mia part	50009284	Iddio è mia part
4056835	Voi ministri del Signore che nel tempio vigilate	50009285	Voi ministri del Signore che nel tempio vigilate
4056836	Vedi pure resti via	50009286	Vedi pure resti via
4056837	Nicht so traurig mattes Herz	50009287	Nicht so traurig mattes Herz
4056839	Giubiliamo nel Signore	50009289	Giubiliamo nel Signore
4056840	Felicissimo quel core	50009290	Felicissimo quel core
4056841	La Robinette	50009877	La Robinette
4056844	Das Leben das ich führen tu'	50009882	Das Leben das ich führen tu'
4056850	Es ist ein Baur in Brunnen gefallen	50009886	Es ist ein Baur in Brunnen gefallen
4056852	Belle si je vous demande	50009887	Belle si je vous demande
4056853	Reprise	50009888	Reprise
4056858	La buna saira	50009892	La buna saira
4056860	Der beumisch Jäger	50009291	Der beumisch Jäger
4056890	Wiolanta bella	50009913	Wiolanta bella
4056892	Dunna Wiolanta	50009914	Dunna Wiolanta
4056893	O Segner num	50009292	O Segner num
4056894	Vid'te s'voalva	50009293	Vid'te s'voalva
4056895	Ach spoartsch ô Dieu l'uraglia tia	50009294	Ach spoartsch ô Dieu l'uraglia tia
4056896	Chi inguvern e chura stò da Dieu Etern	50009295	Chi inguvern e chura stò da Dieu Etern
4056897	O Jesu nus	50009297	O Jesu nus
4056898	Dim che t'agüd	50009298	Dim che t'agüd
4056899	Halleluja Jesu	50009299	Halleluja Jesu
4056900	Dom victoargia	50009300	Dom victoargia
4056901	O Paun d'la vitta Jesu cher schün pchaeder po obtegner	50009301	O Paun d'la vitta Jesu cher schün pchaeder po obtegner
4056902	Che stanglaintast	50009302	Che stanglaintast
4056904	Il cels bain radsuner la gloria	50009303	Il cels bain radsuner la gloria
4056905	A sun da	50009304	A sun da
4056907	Jesus nom	50009306	Jesus nom
4056908	Muond guarda tien creeder	50009307	Muond guarda tien creeder
4056909	Qui stun eau bain però da loëntsch	50009308	Qui stun eau bain però da loëntsch
4056910	In Sion cert vain cellebreda	50009309	In Sion cert vain cellebreda
4056911	Lode Dieu per chel ais bening	50009310	Lode Dieu per chel ais bening
4056912	Ingrazia maint lod et onur	50009311	Ingrazia maint lod et onur
4056913	Mu vus gliend dal muond s'allegre bain	50009312	Mu vus gliend dal muond s'allegre bain
4056914	Jesu bum ans muossa chia tas ouvras hossa	50009313	Jesu bum ans muossa chia tas ouvras hossa
4056920	Der starke Herr und mächtige Gott	50009315	Der starke Herr und mächtige Gott
4056921	Frohlockt und triumphiert	50009316	Frohlockt und triumphiert
4056922	Canticum Mosis	50009317	Canticum Mosis
4056923	Bräutigam zart göttlicher Art	50009318	Bräutigam zart göttlicher Art
4056924	Ich preise den Herrn mit meiner Stimme	50009319	Ich preise den Herrn mit meiner Stimme
4056925	Meis il plü el Sgiür Cristort in tot la vita mia ès	50009320	Meis il plü el Sgiür Cristort in tot la vita mia ès
4056926	Ta son chia tschain alegra bain	50009321	Ta son chia tschain alegra bain
4056927	Seast Ludâ o Deise	50009322	Seast Ludâ o Deise
4056928	Nus esch in Diou	50009323	Nus esch in Diou
4056930	Quel bruit hier quel bruit pour un bouquet	50009330	Quel bruit hier quel bruit pour un bouquet
4056932	Philis un autre amant t'engage	50009331	Philis un autre amant t'engage
4056933	Contre les défauts d'autrui jamais mon coeur	50009332	Contre les défauts d'autrui jamais mon coeur
4056934	Mathurin boit tout le jour avec Blaise	50009333	Mathurin boit tout le jour avec Blaise
4056935	Le printemps ramène la verdure	50009334	Le printemps ramène la verdure
4056936	J'avais égaré mon fuseau	50009335	J'avais égaré mon fuseau
4056941	Thémire vous avez vingt ans ah profitez	50009338	Thémire vous avez vingt ans ah profitez
4056942	Chère Lison sur ce vert gazon faisons ensemble	50009339	Chère Lison sur ce vert gazon faisons ensemble
4056944	Dès l'instant qu'on nous met	50009341	Dès l'instant qu'on nous met
4056947	Brüder trinkt weil in eurer Flasche	50009345	Brüder trinkt weil in eurer Flasche
4056949	Acceptez-vous Sire nôtre constitution	50009346	Acceptez-vous Sire nôtre constitution
4056950	Collin se plaint de ma rigueur	50009347	Collin se plaint de ma rigueur
